Numero de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
1854;ETT;05/03/2024 22:00;50;+48.850138;+2.556493
1855;ETT;25/04/2024 00:00;50;+49.422011;+2.845068
1856;ETT;02/04/2024 00:00;50;+48.957512;+2.382590
1857;ETT;17/03/2025 00:00;50;+48.884977;+2.505858
1858;ETT;12/03/2024 00:00;50;+49.289202;+4.233755
1859;ETT;15/04/2025 15:20;50;+48.883394;+2.264299
1860;ETT;15/03/2024 00:00;50;+48.239865;+4.698477
1861;ETT;04/04/2024 02:00;50;+46.641784;+5.501400
1862;ETT;10/05/2024 00:00;70;+46.332601;+4.843350
1863;ETT;23/07/2024 00:00;70;+47.270418;+5.001393
1864;ETT;21/06/2024 16:50;50;+48.184984;+3.439956
1865;ETT;26/03/2024 00:00;90;+49.119659;+6.215011
1866;ETT;23/05/2024 00:00;50;+49.124228;+6.26041
1867;ETT;21/03/2025 00:00;50;+48.882725;+2.516812
1868;ETT;17/04/2024 00:00;90;+47.95532;+3.45368
1869;ETT;12/04/2024 00:00;70;+49.389508;+2.787347
1870;ETT;05/04/2024 16:05;90;+48.390224;+2.690017
1871;ETT;05/04/2024 16:05;90;+48.410662;+2.68315
1872;ETT;15/04/2024 00:00;90;+47.493000;-0.763068
1873;ETT;12/04/2024 00:00;80;+47.379614;-0.753380
1874;ETT;23/05/2024 21:45;90;+47.286971;-0.650082
1875;ETT;30/07/2024 00:00;50;+46.965437;+3.157061
1876;ETT;30/07/2024 00:00;50;+47.118904;+3.229668
1877;ETT;11/04/2025 00:00;70;+47.112295;-1.968780
1878;ETT;04/04/2025 00:00;50;+49.662359;+2.864212
1879;ETT;25/07/2024 00:00;50;+49.511840;+1.967370
1880;ETT;30/07/2024 00:00;90;+47.842197;-0.650555
1881;ETT;01/08/2024 00:00;90;+47.965800;-0.582048
1882;ETT;22/04/2025 00:00;70;+49.311231;+3.983365
1883;ETT;09/09/2025 00:00;80;+48.645221;+2.504203
1884;ETT;01/08/2024 00:00;50;+48.991506;+1.990234
1885;ETT;26/07/2024 00:00;90;+47.385085;+5.034366
1886;ETT;24/07/2024 17:15;70;+46.628121;+3.741084
1887;ETT;24/06/2024 00:00;70;+49.203813;+2.267456
1888;ETT;30/07/2024 00:00;50;+46.803743;+1.694379
1889;ETT;17/07/2024 15:55;80;+47.07487;+5.45915
1890;ETT;29/08/2024 11:00;80;+49.15766;+1.88252
1891;ETT;15/07/2024 00:00;80;+50.503213;+1.766144
1892;ETT;09/07/2024 10:50;80;+50.320930;+1.750330
1893;ETT;10/07/2024 19:50;50;+49.685038;+3.707680
1894;ETT;29/07/2024 00:00;90;+48.842051;-0.770628
1895;ETT;21/05/2025 09:15;80;+49.873707;+2.716610
1896;ETT;10/07/2024 19:05;80;+49.750861;+2.817189
1897;ETT;19/07/2024 11:20;80;+49.310455;+3.634262
1898;ETT;19/06/2024 12:00;80;+46.888863;+5.729288
1899;ETT;26/02/2025 00:00;80;+47.718120;+1.017547
1900;ETT;09/07/2024 13:00;80;+49.524869;+3.753913
1901;ETT;12/05/2025 00:00;70;+47.775880;+5.653807
1902;ETT;13/03/2025 00:00;70;+48.810655;+1.960768
1903;ETT;17/07/2024 11:25;50;+49.817524;+4.585969
1904;ETT;25/07/2024 15:30;50;+47.089297;+2.391151
1905;ETT;30/07/2024 12:00;90;+48.548716;+2.755637
1906;ETT;05/11/2025 19:00;80;+48.357386;+2.167123
1907;ETT;26/07/2024 00:00;90;+50.736600;+1.874708
1908;ETT;11/09/2024 00:00;50;+48.166655;+6.776211
1909;ETT;24/07/2024 00:00;80;+48.932176;+1.11301
1910;ETT;02/08/2024 18:45;80;+49.753001;+2.183142
1911;ETT;14/02/2025 17:00;90;+46.584112;+5.594821
1912;ETT;06/06/2025 09:25;80;+48.986826;+2.379135
1913;ETT;25/06/2025 00:00;50;+48.976842;+2.514662
1914;ETT;30/07/2024 00:00;50;+46.995237;+3.132689
1915;ETT;16/10/2024 00:00;50;+46.945961;+3.158211
1916;ETT;15/12/2025 20:00;50;+45.80565;+1.23702
1917;ETT;13/04/2019 00:00;50;+44.211165;-1.260575
1918;ETT;07/10/2019 00:00;70;+43.28697;+5.42486
1919;ETT;07/08/2019 00:00;90;+44.844571;-0.50204
1920;ETT;02/09/2019 00:00;80;+46.120768;-1.035872
1921;ETT;08/11/2019 00:00;80;+46.060822;-0.939524
1922;ETT;28/12/2020 00:00;90;+45.775194;-0.695512
1923;ETT;22/02/2021 00:00;90;+45.690327;-1.024006
1924;ETT;08/11/2019 00:00;80;+45.573120;-0.760200
1925;ETT;16/01/2020 00:00;90;+45.104264;+0.836593
1926;ETT;07/08/2019 00:00;80;+45.172394;+3.524655
1927;ETT;07/08/2019 00:00;80;+45.123921;+3.707258
1928;ETT;09/10/2019 00:00;90;+45.147426;+3.503579
1929;ETT;04/10/2019 00:00;80;+45.142160;+3.920180
1930;ETT;19/08/2019 00:00;90;+45.209832;+3.817237
1931;ETT;04/10/2019 00:00;80;+44.347279;+0.107304
1932;ETT;22/10/2019 00:00;80;+44.430941;+0.978100
1933;ETT;21/10/2019 00:00;90;+45.984131;+3.184067
1934;ETT;16/09/2019 00:00;90;+45.937912;+3.342008
1935;ETT;22/10/2019 00:00;80;+45.766571;+3.148580
1936;ETT;14/08/2019 00:00;90;+45.858913;+2.926745
1937;ETT;04/03/2020 00:00;70;+46.031722;+3.079870
1938;ETT;05/12/2019 00:00;50;+45.762487;+3.119246
1939;ETT;21/10/2019 00:00;80;+43.308444;-1.357057
1940;ETT;19/08/2019 00:00;80;+43.239133;-0.265683
1941;ETT;03/02/2020 00:00;80;+45.526020;+6.189640
1942;ETT;11/08/2020 00:00;80;+45.533508;+6.123925
1943;ETT;29/11/2019 09:45;80;+45.504630;+6.306556
1944;ETT;21/10/2019 00:00;80;+45.461352;+5.811667
1945;ETT;05/02/2020 00:00;70;+45.77706;+5.94337
1946;ETT;12/08/2019 00:00;80;+45.703531;+5.784344
1947;ETT;24/06/2020 00:00;80;+45.914775;+6.082399
1948;ETT;22/11/2019 00:00;80;+45.766087;+6.248274
1949;ETT;25/10/2019 00:00;70;+46.001770;+6.005227
1950;ETT;29/11/2019 00:00;90;+43.782304;+1.988357
1951;ETT;12/08/2019 00:00;80;+43.566400;+1.896611
1952;ETT;12/08/2019 00:00;80;+43.587475;+1.799300
1953;ETT;12/08/2019 00:00;80;+44.066723;+1.417131
1954;ETT;25/10/2019 00:00;80;+44.169067;+1.580964
1955;ETT;14/08/2019 00:00;90;+44.102876;+1.463144
1956;ETT;12/08/2019 00:00;80;+43.954595;+1.205954
1957;ETT;19/08/2019 00:00;80;+43.894251;+1.305459
1958;ETT;29/11/2019 00:00;70;+46.164169;+0.960131
1959;ETT;25/10/2019 00:00;70;+46.051692;+1.118455
1960;ETT;07/10/2019 00:00;80;+45.767661;+1.291192
1961;ETT;05/12/2019 00:00;80;+45.891697;+1.255308
1962;ETT;19/12/2019 00:00;80;+46.171567;+0.950086
1963;ETT;04/11/2019 00:00;50;+46.092215;+0.838483
1964;ETT;18/09/2019 00:00;50;+45.814624;+1.253863
1965;ETT;27/05/2020 00:00;80;+43.141804;+2.297964
1966;ETT;07/08/2019 00:00;80;+43.127427;+3.060141
1967;ETT;25/11/2019 00:00;90;+43.306661;+3.442378
1968;ETT;05/08/2019 00:00;90;+43.494099;+3.776113
1969;ETT;28/10/2019 00:00;90;+43.382660;+3.306284
1970;ETT;07/10/2019 00:00;80;+43.423819;+3.55176
1971;ETT;07/08/2019 00:00;80;+43.423819;+3.700058
1972;ETT;08/08/2019 12:00;80;+42.906332;+3.000034
1973;ETT;07/08/2019 00:00;80;+43.083293;+2.943681
1974;ETT;09/08/2019 00:00;80;+43.142412;+3.051038
1975;ETT;07/02/2020 00:00;80;+43.785324;+4.925768
1976;ETT;27/11/2019 00:00;80;+43.675504;+5.092602
1977;ETT;19/02/2020 00:00;80;+43.846771;+4.930531
1978;ETT;25/10/2019 00:00;80;+43.530969;+4.959883
1979;ETT;08/11/2019 00:00;80;+43.542804;+4.955922
1980;ETT;12/12/2019 00:00;80;+43.405139;+5.282900
1981;ETT;26/08/2019 00:00;90;+44.195577;+4.133771
1982;ETT;26/08/2019 00:00;80;+43.706106;+4.560633
1983;ETT;20/09/2019 00:00;80;+43.887223;+4.500510
1984;ETT;20/11/2019 00:00;80;+43.701228;+4.450751
1985;ETT;11/02/2020 00:00;80;+43.775638;+4.336144
1986;ETT;20/11/2019 00:00;80;+43.745847;+4.300589
1987;ETT;27/11/2019 00:00;80;+45.561504;+4.143780
1988;ETT;23/12/2019 00:00;70;+45.368879;+4.306248
1989;ETT;23/01/2020 00:00;80;+45.29283;+4.619286
1990;ETT;12/12/2019 00:00;70;+45.738268;+4.094343
1991;ETT;08/11/2019 00:00;80;+44.713257;+3.830981
1992;ETT;25/10/2019 00:00;50;+44.661114;+3.450678
1993;ETT;22/10/2019 00:00;80;+43.896780;+5.830689
1994;ETT;22/10/2019 00:00;80;+44.076341;+6.019879
1995;ETT;17/06/2020 00:00;80;+44.260291;+5.863888
1996;ETT;25/11/2019 00:00;80;+43.857556;+5.832163
1997;ETT;25/10/2019 00:00;70;+46.318184;+2.622072
1998;ETT;04/11/2019 00:00;50;+46.418158;-0.191801
1999;ETT;25/02/2020 00:00;90;+46.873703;-0.358785
2000;ETT;04/11/2019 00:00;80;+47.026481;-0.195850
2001;ETT;22/06/2020 00:00;80;+46.663737;-0.613368
2002;ETT;25/10/2019 00:00;90;+46.120840;-0.238900
2003;ETT;25/10/2019 00:00;80;+46.593969;-0.21562
2004;ETT;04/11/2019 00:00;90;+46.917393;-0.196315
2005;ETT;11/06/2020 00:00;80;+44.624462;-0.329954
2006;ETT;17/03/2020 00:00;80;+44.793916;-0.866622
2007;ETT;04/03/2020 00:00;50;+44.663564;-0.384264
2008;ETT;21/12/2020 00:00;80;+45.023593;-0.154871
2009;ETT;19/12/2019 00:00;70;+44.983219;-0.409646
2010;ETT;11/12/2019 00:00;80;+44.11609;+5.99328
2011;ETT;04/02/2020 00:00;70;+44.57262;+4.62361
2012;ETT;25/02/2020 00:00;90;+44.44755;+4.68460
2013;ETT;11/06/2020 00:00;90;+44.941169;+4.786779
2014;ETT;25/02/2020 00:00;70;+43.306;+2.9186
2015;ETT;29/07/2020 00:00;80;+43.53641;+5.19178
2016;ETT;28/05/2021 15:05;90;+43.42639;+4.97056
2017;ETT;16/12/2019 00:00;80;+43.65490;+5.49348
2018;ETT;16/12/2020 14:20;80;+43.72219;+4.65024
2019;ETT;20/12/2019 00:00;90;+43.473122;+2.860783
2020;ETT;20/02/2020 11:03;80;+43.42333;+3.74408
2021;ETT;25/11/2019 00:00;80;+43.827277;+3.315718
2022;ETT;28/10/2020 00:00;90;+43.78758;+3.87394
2023;ETT;27/02/2020 00:00;80;+44.20592;+0.52788
2024;ETT;27/02/2020 00:00;80;+44.382215;+0.829531
2025;ETT;28/02/2020 00:00;70;+44.17174;+0.69377
2026;ETT;17/06/2020 00:00;80;+44.310262;+0.715947
2027;ETT;28/02/2020 00:00;80;+44.621;+0.3585
2028;ETT;17/06/2020 00:00;80;+44.07858;+0.36688
2029;ETT;27/07/2020 00:00;80;+44.129;+0.548
2030;ETT;16/12/2019 00:00;80;+44.25890;+0.35346
2031;ETT;02/01/2020 00:00;50;+44.39854;+0.72234
2032;ETT;03/07/2020 00:00;80;+44.434;+0.262
2033;ETT;11/12/2019 00:00;80;+44.28001;+3.78204
2034;ETT;27/05/2020 00:00;70;+43.49302;+6.48663
2035;ETT;12/02/2020 00:00;80;+43.88561;+4.94633
2036;ETT;16/12/2019 00:00;80;+43.757;+5.1467
2037;ETT;16/12/2019 00:00;80;+43.86528;+4.99709
2038;ETT;19/12/2019 00:00;50;+43.92197;+4.80944
2039;ETT;10/03/2020 00:00;80;+43.971445;+5.019848
2040;ETT;16/01/2020 00:00;90;+43.27574;+6.07178
2041;ETT;12/02/2020 00:00;80;+44.16257;+4.56157
2042;ETT;25/02/2020 00:00;90;+45.20905;+1.68252
2043;ETT;04/03/2020 00:00;90;+43.38478;+6.04887
2044;ETT;10/03/2020 00:00;70;+43.472033;+5.868703
2045;ETT;24/02/2021 11:05;90;+43.12500;+6.17853
2046;ETT;26/05/2020 00:00;90;+43.33468;+6.08662
2047;ETT;02/01/2020 00:00;80;+46.82493;+0.64630
2048;ETT;19/12/2019 00:00;90;+45.13729;+1.88165
2049;ETT;20/11/2019 00:00;80;+44.33669;+3.02821
2050;ETT;24/01/2020 00:00;90;+46.40520;+0.39163
2051;ETT;19/12/2019 00:00;80;+43.489239;+5.631962
2052;ETT;05/02/2020 00:00;50;+44.47492;+4.35969
2053;ETT;05/02/2020 00:00;90;+43.85732;+1.92803
2054;ETT;27/05/2020 00:00;90;+43.448037;+6.485267
2055;ETT;23/01/2020 00:00;70;+43.23483;+6.61068
2056;ETT;18/01/2021 00:00;70;+42.99;+0.63
2057;ETT;30/01/2020 00:00;80;+43.46536;+1.2779
2058;ETT;19/12/2019 00:00;80;+43.887360;+4.031201
2059;ETT;30/01/2020 00:00;80;+43.755606;+1.362647
2060;ETT;17/06/2020 00:00;90;+43.370267;+6.596293
2061;ETT;16/10/2020 00:00;90;+43.382166;+6.589833
2062;ETT;18/12/2019 00:00;50;+43.928;+4.8421
2063;ETT;18/12/2019 00:00;80;+44.06161;+4.97622
2064;ETT;16/12/2019 00:00;80;+44.115;+4.2819
2065;ETT;18/12/2019 00:00;90;+43.977492;+2.087834
2066;ETT;27/02/2020 00:00;80;+43.947280;+5.027858
2067;ETT;27/02/2020 00:00;70;+43.96172;+2.17169
2068;ETT;03/07/2020 00:00;80;+44.462811;+0.692439
2069;ETT;03/07/2020 00:00;80;+44.363839;+0.454872
2070;ETT;10/03/2020 12:00;70;+45.22226;+1.42767
2071;ETT;12/02/2020 13:30;90;+45.12362;+1.55456
2072;ETT;11/06/2020 00:00;90;+43.68225;+1.85319
2073;ETT;24/07/2020 00:00;90;+43.75564;+1.83712
2074;ETT;28/01/2020 00:00;90;+43.748;+1.7308
2075;ETT;12/12/2019 00:00;80;+43.856;+4.2457
2076;ETT;22/07/2020 00:00;80;+44.182117;+4.047650
2077;ETT;20/07/2020 00:00;90;+43.469929;+2.538703
2078;ETT;23/01/2020 00:00;80;+46.631226;+0.242608
2079;ETT;23/01/2020 00:00;70;+46.555377;+0.335915
2080;ETT;23/01/2020 00:00;70;+46.75886;+0.197327
2081;ETT;30/01/2020 00:00;80;+45.598721;+4.265287
2082;ETT;30/01/2020 00:00;50;+45.556919;+4.285689
2083;ETT;19/12/2019 00:00;70;+43.778521;+4.289978
2084;ETT;19/12/2019 00:00;80;+43.75202;+4.27160
2085;ETT;20/12/2019 00:00;70;+43.46272;+6.63230
2086;ETT;05/02/2020 00:00;80;+43.87278;+1.83694
2087;ETT;27/02/2020 00:00;90;+43.91960;+1.60429
2088;ETT;01/02/2020 00:00;80;+43.91218;+1.38433
2089;ETT;31/01/2020 00:00;80;+43.803;+1.2919
2090;ETT;12/02/2020 00:00;80;+43.81315;+1.19690
2091;ETT;10/01/2020 00:00;80;+43.9693;+4.74375
2092;ETT;19/12/2019 00:00;80;+44.00026;+4.73763
2093;ETT;10/06/2020 00:00;80;+43.68103;+1.25909
2094;ETT;10/06/2020 00:00;80;+43.39407;+1.42984
2095;ETT;13/01/2021 09:30;80;+43.767;+1.4068
2096;ETT;06/04/2021 00:00;50;+44.43257;+4.18985
2097;ETT;07/02/2020 00:00;70;+44.62108;+4.39633
2098;ETT;03/03/2020 00:00;90;+45.287764;+4.732898
2099;ETT;10/08/2020 00:00;70;+43.017;+0.6188
2100;ETT;10/02/2020 00:00;80;+44.05884;+6.20680
2101;ETT;06/07/2021 00:00;50;+43.738971;+7.412457
2102;ETT;24/12/2020 00:00;50;+43.74378;+7.42110
2103;ETT;12/05/2021 00:00;50;+43.74849;+7.42505
2104;ETT;06/07/2021 00:00;50;+43.75454;+7.44092
2105;ETT;05/05/2021 00:00;50;+43.75767;+7.44895
2106;ETT;28/01/2021 00:00;50;+43.76061;+7.475353
2107;ETT;23/01/2020 00:00;80;+45.13225;+2.97278
2108;ETT;20/02/2020 00:00;90;+45.296654;+2.392010
2109;ETT;23/03/2021 09:30;80;+44.42468;+4.73459
2110;ETT;02/06/2020 00:00;80;+44.748274;+5.011973
2111;ETT;11/03/2021 00:00;80;+45.22420;+4.81691
2112;ETT;17/03/2020 00:00;80;+44.72395;+4.95802
2113;ETT;30/01/2020 00:00;80;+45.13142;+5.04594
2114;ETT;26/06/2020 00:00;90;+44.633799;+4.770384
2115;ETT;26/05/2020 00:00;80;+44.832364;+4.904407
2116;ETT;06/02/2020 00:00;80;+45.04868;+4.99104
2117;ETT;05/02/2020 00:00;80;+43.951;+3.796
2118;ETT;25/10/2023 00:00;70;+43.31488;+1.5076
2119;ETT;27/11/2020 00:00;80;+43.077523;+0.636944
2120;ETT;27/05/2020 00:00;90;+45.875;+5.3577
2121;ETT;13/03/2020 00:00;80;+45.737521;+5.232971
2122;ETT;27/01/2021 11:40;80;+45.351548;+4.897465
2123;ETT;10/06/2020 00:00;80;+43.85506;-0.41901
2124;ETT;28/02/2020 00:00;80;+43.54221;-0.94774
2125;ETT;05/03/2020 00:00;90;+44.15049;-0.28801
2126;ETT;12/03/2021 14:10;90;+43.677510;-1.256907
2127;ETT;10/03/2020 00:00;80;+43.971;-0.2927
2128;ETT;04/01/2021 11:00;70;+44.452;-1.1068
2129;ETT;25/02/2020 00:00;90;+45.271616;+3.915253
2130;ETT;28/05/2020 00:00;90;+45.253450;+4.232068
2131;ETT;10/06/2020 00:00;90;+45.058022;+3.833134
2132;ETT;25/02/2020 00:00;90;+45.266111;+4.150569
2133;ETT;25/02/2020 00:00;70;+45.292876;+4.141844
2134;ETT;25/02/2020 00:00;90;+45.16322;+4.07776
2135;ETT;10/09/2020 00:00;90;+43.513;+2.066
2136;ETT;11/02/2021 00:00;70;+43.89822;+2.39078
2137;ETT;10/06/2020 00:00;80;+44.218558;+1.516630
2138;ETT;12/02/2020 00:00;80;+43.816;+1.2489
2139;ETT;11/03/2021 00:00;80;+43.99464;+1.31480
2140;ETT;03/02/2020 00:00;80;+44.092;+1.0115
2141;ETT;03/02/2020 00:00;80;+43.93981;+1.21917
2142;ETT;17/06/2020 00:00;80;+43.807487;+1.321547
2143;ETT;10/02/2020 00:00;80;+43.976563;+1.467901
2144;ETT;03/06/2020 00:00;50;+44.12464;+1.151055
2145;ETT;29/06/2020 00:00;80;+42.995;+1.1971
2146;ETT;23/06/2020 00:00;80;+43.19666;+1.60989
2147;ETT;31/01/2020 00:00;80;+43.948812;+4.675428
2148;ETT;28/09/2020 00:00;90;+45.34614;+5.50762
2149;ETT;30/12/2020 00:00;90;+45.359;+5.438
2150;ETT;20/08/2020 00:00;70;+45.05042;+5.78997
2151;ETT;26/11/2020 00:00;90;+45.41662;+5.33245
2152;ETT;23/05/2022 18:00;70;+45.468235;+5.991773
2153;ETT;29/11/2021 15:00;50;+45.35878;+5.99770
2154;ETT;04/02/2021 00:00;80;+45.31475;+5.51358
2155;ETT;17/03/2020 00:00;80;+43.356944;-1.735380
2156;ETT;28/12/2020 00:00;90;+44.2930;+1.8688
2157;ETT;28/12/2020 00:00;90;+43.956499;+1.440531
2158;ETT;25/06/2020 00:00;80;+42.917;+1.6385
2159;ETT;23/07/2020 00:00;80;+43.02396;+1.58974
2160;ETT;23/12/2020 00:00;80;+43.16689;-0.44131
2161;ETT;27/05/2020 00:00;90;+45.261934;+5.526534
2162;ETT;17/03/2020 00:00;90;+45.468368;+5.581644
2163;ETT;20/08/2020 00:00;50;+45.508744;+5.596100
2164;ETT;21/01/2021 09:20;80;+45.12879;+5.77781
2165;ETT;21/08/2020 00:00;70;+45.567867;+5.355874
2166;ETT;18/03/2020 00:00;80;+43.506685;-0.865088
2167;ETT;16/12/2020 00:00;80;+43.160875;-0.478433
2168;ETT;19/06/2020 13:00;80;+46.268588;+3.489024
2169;ETT;19/01/2021 08:00;90;+45.643195;+0.210116
2170;ETT;29/04/2021 12:00;70;+45.630484;+0.134056
2171;ETT;19/08/2020 00:00;90;+45.670441;+0.03285
2172;ETT;19/01/2021 08:00;90;+46.065228;+0.675529
2173;ETT;07/08/2020 00:00;90;+43.767355;+2.040141
2174;ETT;21/08/2020 00:00;80;+46.653870;-0.094210
2175;ETT;17/12/2020 00:00;80;+44.202664;-0.26936
2176;ETT;19/03/2021 09:10;90;+45.484427;+1.389889
2177;ETT;09/09/2020 00:00;50;+44.511960;+1.370473
2178;ETT;27/07/2020 00:00;50;+46.122684;+1.063689
2179;ETT;13/10/2020 00:00;90;+44.391676;+2.383764
2180;ETT;15/07/2020 00:00;90;+44.238916;+0.497317
2181;ETT;13/08/2020 00:00;70;+43.096309;+1.878714
2182;ETT;31/07/2020 00:00;80;+44.427711;+1.433312
2183;ETT;28/07/2020 16:00;90;+46.248606;+3.696531
2184;ETT;19/06/2020 00:00;80;+44.335018;+4.947196
2185;ETT;23/06/2020 00:00;80;+45.958132;-0.942167
2186;ETT;23/07/2020 00:00;90;+46.588360;+2.616991
2187;ETT;19/03/2020 00:00;80;+43.339936;+1.875348
2188;ETT;07/10/2020 00:00;70;+44.506;+6.1607
2189;ETT;21/12/2020 00:00;70;+45.867697;+4.544748
2190;ETT;04/09/2020 00:00;70;+46.044218;+5.884905
2191;ETT;23/06/2020 00:00;80;+44.47583;+6.03457
2192;ETT;30/12/2020 00:00;50;+46.221959;+1.919233
2193;ETT;24/07/2020 00:00;80;+44.26005;+0.73406
2194;ETT;29/07/2020 00:00;90;+46.32208;+2.86727
2195;ETT;11/08/2020 10:25;90;+46.18971;+3.48825
2196;ETT;28/08/2020 00:00;80;+44.66073;+6.60480
2197;ETT;06/05/2021 14:00;70;+44.645;+6.5753
2198;ETT;24/07/2020 00:00;90;+44.32319;+5.79880
2199;ETT;12/06/2020 00:00;80;+44.57728;+6.15396
2200;ETT;23/06/2020 00:00;80;+44.52951;+6.3634
2201;ETT;26/08/2021 17:00;90;+45.59444;-0.31730
2202;ETT;12/02/2021 00:00;70;+45.42;+4.4104
2203;ETT;23/07/2020 00:00;50;+46.13821;+4.10841
2204;ETT;01/06/2021 00:00;90;+43.55740;+0.61058
2205;ETT;23/12/2020 00:00;90;+43.457;+0.882
2206;ETT;20/10/2023 14:15;80;+44.646393;+1.996268
2207;ETT;08/10/2021 15:30;70;+44.16142;+0.61949
2208;ETT;23/12/2020 00:00;90;+45.919944;-0.525631
2209;ETT;31/05/2022 00:00;80;+44.16161;+0.307942
2210;ETT;15/01/2021 00:00;70;+46.299686;-0.057254
2211;ETT;18/09/2020 00:00;80;+45.850610;+5.297659
2212;ETT;15/10/2020 00:00;80;+46.007587;+5.175643
2213;ETT;09/10/2020 00:00;80;+45.884252;+5.168779
2214;ETT;04/09/2020 12:00;50;+43.28486;+5.438574
2215;ETT;09/10/2020 00:00;70;+46.306553;+6.066132
2216;ETT;18/09/2020 00:00;70;+45.780178;+5.469646
2217;ETT;20/08/2020 00:00;80;+43.860749;+5.215975
2218;ETT;16/10/2020 00:00;80;+42.433925;+1.960969
2219;ETT;15/10/2020 00:00;90;+42.782131;+2.987636
2220;ETT;29/09/2020 00:00;50;+45.954971;+5.331798
2221;ETT;28/10/2020 00:00;90;+42.526389;+3.061327
2222;ETT;05/11/2020 00:00;80;+42.548079;+2.931065
2223;ETT;09/10/2020 00:00;50;+46.161141;+5.599386
2224;ETT;15/12/2020 00:00;50;+44.851819;+0.029400
2225;ETT;15/12/2020 00:00;90;+45.125230;+0.897203
2226;ETT;02/11/2020 00:00;90;+43.423210;+0.049532
2227;ETT;21/08/2020 00:00;80;+46.048971;+4.870893
2228;ETT;26/10/2020 00:00;80;+46.312861;+5.304638
2229;ETT;27/10/2020 00:00;50;+46.078022;+5.427564
2230;ETT;11/03/2021 16:00;50;+45.851921;+5.753084
2231;ETT;07/09/2020 00:00;80;+46.264996;+6.317059
2232;ETT;30/11/2020 14:30;50;+43.567908;+1.412880
2233;ETT;12/01/2021 14:55;70;+46.318800;-0.992350
2234;ETT;18/12/2020 13:30;80;+45.755096;+6.279981
2235;ETT;18/12/2020 08:15;90;+45.127939;+1.334733
2236;ETT;02/04/2021 00:00;90;+44.526693;+4.338627
2237;ETT;26/01/2021 15:45;80;+45.668451;+4.579963
2238;ETT;17/12/2020 08:00;90;+45.019798;+3.839824
2239;ETT;28/12/2020 00:00;90;+45.381657;+1.671364
2240;ETT;16/12/2020 15:00;50;+44.959829;-0.608339
2241;ETT;25/08/2021 10:50;80;+45.03210;+0.31618
2242;ETT;29/04/2021 00:00;50;+43.489878;-1.534239
2243;ETT;15/01/2021 00:00;90;+43.277885;+3.285535
2244;ETT;28/01/2021 14:10;50;+45.801777;-0.134971
2245;ETT;04/01/2021 00:00;90;+43.674293;-0.093419
2246;ETT;04/11/2020 00:00;90;+43.242879;-0.006538
2247;ETT;21/04/2021 00:00;90;+45.969184;+1.788304
2248;ETT;21/12/2020 00:00;90;+43.53727;+0.996454
2249;ETT;06/01/2021 16:30;80;+44.539815;+0.297204
2250;ETT;26/02/2021 00:00;50;+43.657960;+7.18506
2251;ETT;17/07/2020 00:00;80;+46.098988;+5.310093
2252;ETT;16/12/2020 00:00;90;+44.737894;+4.643321
2253;ETT;15/10/2020 00:00;80;+46.412154;+4.926931
2254;ETT;26/11/2020 00:00;50;+43.657725;+7.184124
2255;ETT;06/09/2021 19:20;80;+45.885535;+4.918310
2256;ETT;01/07/2021 00:00;80;+46.264194;+5.016905
2257;ETT;23/12/2020 00:00;80;+46.145499;-0.718432
2258;ETT;18/12/2020 10:15;50;+44.958902;-0.709216
2259;ETT;21/01/2021 00:00;50;+45.728960;-0.588530
2260;ETT;21/12/2020 00:00;70;+43.492683;-1.367499
2261;ETT;09/10/2020 00:00;80;+42.753750;+3.021237
2262;ETT;09/10/2020 00:00;80;+42.455430;+1.942436
2263;ETT;09/12/2020 09:25;80;+42.519337;+2.799370
2264;ETT;16/10/2020 00:00;110;+42.656435;+2.925448
2265;ETT;16/10/2020 12:50;90;+42.599081;+2.856540
2266;ETT;09/10/2020 00:00;90;+42.786233;+3.000510
2267;ETT;16/03/2022 11:40;50;+46.211801;+5.318077
2268;ETT;24/12/2020 14:20;80;+46.059685;+5.080151
2269;ETT;24/12/2020 14:20;80;+45.957949;+5.327278
2270;ETT;22/03/2021 00:00;80;+46.13638;+4.96035
2271;ETT;06/07/2021 14:23;80;+45.927842;+5.101395
2272;ETT;04/01/2021 00:00;80;+46.185325;+5.107490
2273;ETT;26/02/2021 09:10;80;+45.806615;+5.773990
2274;ETT;14/10/2020 00:00;50;+46.15508;+3.41333
2275;ETT;10/09/2020 00:00;80;+43.960568;+6.479397
2276;ETT;29/09/2021 00:00;90;+45.470038;+2.366049
2277;ETT;22/03/2021 09:00;80;+43.970715;+3.691066
2278;ETT;19/11/2021 00:00;50;+43.608876;+3.841484
2279;ETT;13/01/2021 00:00;80;+44.492078;+1.003637
2280;ETT;27/05/2021 00:00;70;+43.577281;-0.657069
2281;ETT;30/06/2021 00:00;80;+43.360388;-1.581847
2282;ETT;26/05/2021 00:00;80;+43.464485;-0.703772
2283;ETT;22/03/2022 00:00;50;+43.493924;-1.523974
2284;ETT;18/08/2023 00:00;70;+43.361878;-1.713104
2285;ETT;03/06/2021 00:00;70;+43.369541;-1.637173
2286;ETT;09/12/2020 13:15;80;+42.660478;+2.883063
2287;ETT;03/06/2021 00:00;90;+45.749892;+5.926580
2288;ETT;28/05/2021 00:00;80;+43.717809;+1.084615
2289;ETT;23/12/2020 00:00;90;+43.909527;+1.799222
2290;ETT;06/12/2021 00:00;50;+43.632012;+3.822436
