Numéro de radar;Type de radar;Date de mise en service;VMA ;Latitude; Longitude
6622;ETF;21/09/2007 00:00;80;+42.65222;+2.55013
6625;ETF;18/04/2008 00:00;80;+48.96515;+7.61618
6644;ETF;23/02/2007 00:00;50;+48.86760;+2.13780
6645;ETF;09/07/2007 00:00;80;+48.46081;+1.89270
6647;ETF;17/01/2007 00:00;110;+46.34057;-0.39667
6668;ETF;09/02/2007 00:00;70;+48.61327;+2.25471
6670;ETF;23/02/2007 00:00;70;+48.89299;+2.25972
6671;ETF;23/04/2007 00:00;50;+48.77280;+2.43970
6674;ETF;05/02/2007 00:00;90;+49.03360;+2.34620
6676;ETF;12/03/2007 00:00;70;+16.40919;-61.46830
6684;ETF;13/02/2007 00:00;90;+47.249543;+0.449324
6691;ETF;06/04/2007 08:00;90;+48.39674;+4.36824
6692;ETF;19/03/2007 08:00;90;+48.35836;+4.10435
6707;ETF;18/06/2008 00:00;90;+48.49737;+1.70422
6721;ETF;20/03/2007 00:00;90;+47.15435;-0.18349
6722;ETF;12/03/2007 00:00;90;+47.59581;-0.58857
6731;ETF;02/02/2007 11:40;70;+50.30102;+2.78397
6749;ETF;25/02/2008 00:00;80;+44.07468;+1.28336
6765;ETF;19/02/2007 00:00;70;+43.59885;+3.84185
6779;ETF;11/05/2007 00:00;30;+48.87912;+2.34761
6782;ETF;04/05/2007 00:00;80;+49.21480;+3.37080
6797;ETF;07/09/2007 00:00;110;+48.63990;+2.15360
6811;ETF;06/08/2007 00:00;90;+4.91361;-52.32940
6814;ETF;19/09/2007 00:00;50;+5.01137;-52.46997
6825;ETF;09/05/2007 00:00;70;+47.60314;+1.34772
6833;ETF;17/11/2008 00:00;70;+43.85700;+5.60383
6834;ETF;18/05/2007 00:00;80;+48.61929;-3.77442
6842;ETF;02/01/2009 00:00;50;+43.58045;+1.39584
6848;ETF;22/02/2008 00:00;70;+47.19126;+0.29608
6860;ETF;19/09/2007 00:00;90;+48.71840;+2.29260
6878;ETF;17/04/2008 00:00;50;+48.88670;+2.09840
6879;ETF;25/03/2008 00:00;110;+48.63190;+2.52560
6882;ETF;24/04/2008 00:00;90;+47.32157;+1.07752
7003;ETF;03/01/2008 00:00;90;+48.77228;+2.34565
7005;ETF;25/02/2009 00:00;50;+48.81296;+2.42736
7007;ETF;16/11/2007 00:00;80;+47.71148;-3.22242
7012;ETF;11/12/2007 00:00;70;+46.84953;+0.49934
7031;ETF;19/10/2007 00:00;70;+47.55821;+1.29675
7036;ETF;13/03/2008 00:00;80;+47.32609;-1.47804
7037;ETF;18/04/2008 00:00;80;+47.05021;-1.36625
7042;ETF;26/12/2007 00:00;70;+47.97951;+0.20027
7050;ETF;03/12/2007 00:00;70;+47.87434;+1.84459
7052;ETF;13/08/2007 00:00;90;+48.07385;+2.76789
7063;ETF;17/06/2008 00:00;80;+43.50248;-0.58559
7067;ETF;12/11/2007 00:00;70;+43.77690;+7.27639
7069;ETF;15/10/2007 00:00;80;+45.48539;+6.14529
7079;ETF;08/01/2010 00:00;80;+46.06860;+6.44769
7087;ETF;18/11/2007 00:00;70;+43.96119;+2.17115
7092;ETF;07/12/2007 00:00;80;+46.87029;-1.93763
7109;ETF;17/09/2007 08:00;90;+47.54967;+6.77477
7114;ETF;28/08/2008 00:00;110;+48.83140;+2.64260
7115;ETF;25/03/2008 00:00;90;+48.58150;+2.96210
7125;ETF;11/04/2008 00:00;50;+43.22008;+0.06637
7136;ETF;19/03/2008 01:00;70;+15.99802;-61.60533
7142;ETF;20/05/2008 00:00;50;+46.02538;+2.13442
7145;ETF;07/01/2008 00:00;90;+50.05332;+3.93013
7146;ETF;05/03/2008 00:00;130;+50.72106;+2.74673
7150;ETF;23/11/2007 00:00;80;+43.96279;+6.73998
7153;ETF;03/01/2008 00:00;70;+48.58703;-1.13328
7156;ETF;22/02/2008 00:00;80;+44.64784;+6.08645
7159;ETF;04/06/2008 00:00;80;+49.01197;+1.31620
7163;ETF;19/03/2008 00:00;70;+46.99567;+3.11778
7164;ETF;25/03/2008 00:00;70;+47.00180;+3.09993
7166;ETF;15/12/2009 00:00;70;+48.92523;+2.39371
7176;ETF;08/11/2007 00:00;80;+48.47226;+3.46008
7182;ETF;03/12/2007 00:00;80;+42.75120;+1.77227
7185;ETF;09/06/2008 00:00;90;+49.05014;+2.14312
7188;ETF;18/04/2008 00:00;90;+49.06125;+2.08489
7193;ETF;22/02/2008 00:00;90;+46.59105;+3.47675
7204;ETF;12/03/2008 00:00;50;+49.31950;+0.13222
7207;ETF;25/11/2008 00:00;90;+45.28102;+0.04335
7222;ETF;25/02/2009 00:00;70;+42.58693;+9.50569
7233;ETF;21/02/2008 00:00;80;+48.18909;-1.18254
7234;ETF;22/02/2008 00:00;90;+46.82880;+1.81975
7242;ETF;13/12/2007 00:00;70;+45.41628;+4.40550
7246;ETF;18/04/2008 00:00;80;+47.11442;-1.28277
7247;ETF;02/02/2008 00:00;90;+47.68875;+1.95795
7248;ETF;07/12/2007 00:00;90;+48.20570;+2.23879
7254;ETF;18/04/2008 00:00;80;+48.02570;-2.95799
7256;ETF;22/02/2008 00:00;110;+49.14420;+7.04166
7265;ETF;28/03/2008 00:00;90;+48.07047;+0.53176
7266;ETF;04/04/2008 00:00;90;+47.72732;-0.11340
7267;ETF;07/12/2007 00:00;80;+45.76082;+6.38952
7280;ETF;21/03/2008 00:00;80;+44.07771;+1.09206
7281;ETF;30/04/2008 00:00;90;+43.89726;+1.02568
7283;ETF;27/03/2008 00:00;130;+44.19520;+4.73481
7285;ETF;01/02/2008 00:00;80;+45.82071;+1.19368
7291;ETF;12/03/2008 00:00;50;+48.81546;+2.22413
7292;ETF;08/07/2010 00:00;70;+48.81114;+2.33759
7305;ETF;22/05/2008 00:00;110;+43.64319;+7.13355
7308;ETF;02/04/2008 08:00;80;+48.19880;+4.76694
7327;ETF;18/01/2008 00:00;70;+44.86983;+1.24402
7333;ETF;07/10/2009 00:00;50;+47.25103;+6.00963
7334;ETF;17/09/2008 00:00;90;+47.32595;+6.78399
7339;ETF;13/02/2009 00:00;130;+49.39050;+0.51420
7354;ETF;22/02/2008 00:00;80;+49.27827;+3.84392
7359;ETF;24/11/2008 00:00;70;+48.05891;-0.77082
7360;ETF;14/04/2008 00:00;50;+48.03263;-0.70329
7364;ETF;24/07/2008 00:00;90;+48.71980;+6.16654
7373;ETF;07/04/2008 00:00;90;+48.79806;+0.00732
7397;ETF;21/03/2008 00:00;70;+48.72478;+1.89152
7404;ETF;13/10/2008 00:00;80;+46.81570;+0.44463
7429;ETF;24/04/2008 00:00;90;+47.41574;-0.16805
7461;ETF;01/09/2008 00:00;80;+43.74869;+0.33597
7467;ETF;11/04/2008 00:00;90;+48.62715;+0.12979
7468;ETF;09/07/2008 00:00;70;+42.51095;+9.38193
7469;ETF;28/08/2008 00:00;70;+42.50639;+9.36523
7477;ETF;24/11/2008 00:00;70;+48.05884;-0.77070
7479;ETF;09/03/2009 00:00;70;+47.72350;-0.00997
8356;ETF;26/05/2017 00:00;50;+47.77195;-3.37782
8358;ETF;18/11/2019 08:45;80;+45.17523;+0.38831
8360;ETF;22/06/2020 00:00;80;+47.14395;+6.27066
8505;ETF;17/06/2010 00:00;80;+46.292;+6.2728
8509;ETF;27/05/2011 00:00;90;+48.616;+2.4557
8521;ETF;03/09/2012 00:00;90;+48.807;+2.4488
8530;ETF;10/05/2010 00:00;80;+44.708;+6.0384
8542;ETF;12/11/2010 00:00;90;+45.6292;+5.13707
8547;ETF;26/01/2011 00:00;80;+43.88506;+4.43746
8552;ETF;09/09/2010 00:00;50;+44.9445;+2.46060
8553;ETF;17/05/2010 00:00;50;+47.827527;+6.377446
8564;ETF;11/02/2011 00:00;70;+43.182;+1.2436
8569;ETF;15/09/2010 00:00;80;+44.514;+1.0687
8572;ETF;29/10/2010 00:00;50;+47.366;+2.4323
8575;ETF;25/01/2013 00:00;50;+4.94468;-52.31493
8576;ETF;27/10/2010 00:00;90;+46.918;+6.3006
8585;ETF;16/02/2011 00:00;90;+48.745;+0.2682
8586;ETF;22/10/2010 00:00;90;+48.69;-0.5744
8593;ETF;21/10/2011 00:00;50;+43.716;+7.2824
8600;ETF;20/01/2011 00:00;70;+48.485;+1.4669
8611;ETF;05/11/2010 00:00;50;+45.039;+3.8881
8614;ETF;29/10/2010 00:00;70;+49.6294;-1.6336
8619;ETF;27/05/2013 00:00;80;+48.90594;+7.43151
8621;ETF;23/11/2010 00:00;50;+48.585732;+7.784924
8628;ETF;05/05/2011 00:00;90;+49.138;+2.2539
8632;ETF;28/03/2011 12:00;50;+47.968;+2.7578
8635;ETF;08/03/2013 00:00;50;+5.01480;-52.47609
8637;ETF;23/01/2013 00:00;70;+4.90992;-52.37054
8640;ETF;15/05/2014 00:00;70;+5.48704;-53.99413
8641;ETF;28/04/2014 00:00;50;+5.49099;-54.03177
8657;ETF;30/09/2010 00:00;90;+45.463;+1.5019
8659;ETF;03/11/2011 00:00;80;+48.52;-2.4379
8661;ETF;02/11/2010 00:00;70;+48.579;-3.0673
8667;ETF;07/10/2010 00:00;70;+47.030514;+1.097518
8674;ETF;23/09/2010 00:00;50;+50.714;+2.6317
8677;ETF;14/01/2013 00:00;50;+48.87363;+2.26748
8679;ETF;02/01/2014 00:00;50;+48.837;+2.3776
8680;ETF;01/08/2013 00:00;50;+48.900701;+2.361351
8681;ETF;04/11/2013 00:00;50;+48.869597;+2.413182
8682;ETF;16/12/2013 00:00;50;+48.900368;+2.374834
8683;ETF;31/01/2014 00:00;50;+48.826;+2.2988
8685;ETF;04/11/2013 00:00;50;+48.84569;+2.41434
8696;ETF;02/02/2012 00:00;80;+43.207;+6.4842
8707;ETF;31/10/2013 00:00;90;+48.926;+2.2345
8709;ETF;25/11/2011 00:00;50;+48.845;+2.2267
8722;ETF;22/11/2012 00:00;80;+42.48;+9.4809
8724;ETF;07/04/2011 00:00;80;+42.314;+9.5414
8725;ETF;14/04/2011 00:00;70;+42.266723;+9.548973
8726;ETF;10/03/2011 00:00;70;+42.257;+9.5466
8739;ETF;04/11/2013 00:00;50;+48.818;+2.3688
8740;ETF;08/07/2013 00:00;50;+48.866458;+2.268784
8744;ETF;10/12/2010 00:00;90;+49.02055;-0.73643
8766;ETF;15/04/2011 00:00;70;+46.714;+5.5848
8774;ETF;16/06/2011 00:00;70;+45.7;+4.8355
8779;ETF;29/04/2011 00:00;50;+48.809;+2.1479
8782;ETF;10/11/2010 00:00;80;+49.778;+2.25
8807;ETF;15/02/2011 00:00;70;+49.09587;+0.30311
8810;ETF;06/01/2011 00:00;70;+43.932;+4.948
8821;ETF;04/03/2011 00:00;90;+44.842;+2.4786
8822;ETF;01/03/2011 00:00;80;+44.881;+2.309
8824;ETF;19/05/2011 00:00;80;+44.728;+2.201
8825;ETF;20/01/2011 00:00;50;+48.402;+1.3886
8833;ETF;07/10/2011 00:00;80;+43.425;+0.2871
8834;ETF;06/09/2013 00:00;90;+44.032;+0.4669
8843;ETF;25/03/2011 00:00;70;+50.758;+2.4193
8844;ETF;25/03/2011 00:00;70;+50.75638;+2.41687
8847;ETF;23/03/2011 00:00;80;+46.883234;+4.395298
8848;ETF;02/04/2011 00:00;90;+46.565;+5.0365
8850;ETF;26/01/2011 00:00;90;+48.241;-0.04168
8851;ETF;07/04/2011 00:00;90;+47.80844;-0.27798
8853;ETF;24/02/2011 00:00;90;+47.813242;+0.062468
8854;ETF;03/02/2011 00:00;50;+46.145;+6.0962
8863;ETF;19/08/2011 00:00;50;+48.942;+2.364
8867;ETF;11/12/2012 00:00;50;+48.847217;+2.410152
8868;ETF;29/01/2013 00:00;50;+48.847222;+2.408315
8872;ETF;01/08/2012 00:00;90;+46.381;+3.2954
8886;ETF;29/12/2011 00:00;90;+43.948;+2.912
8892;ETF;08/06/2011 00:00;50;+47.218;+5.2566
8899;ETF;01/03/2012 00:00;80;+49.058;+0.5715
8905;ETF;20/07/2011 00:00;80;+43.739;+0.356
8908;ETF;22/08/2011 00:00;80;+48.052;-1.7224
8925;ETF;02/05/2011 00:00;80;+47.5582;-0.10143
8926;ETF;05/05/2011 00:00;80;+47.313826;-0.402958
8927;ETF;10/06/2011 00:00;90;+47.248639;-0.912927
8931;ETF;28/09/2011 00:00;50;+49.29;+4.0043
8932;ETF;15/03/2012 00:00;90;+48.97;+4.3817
8938;ETF;13/10/2011 00:00;50;+49.38;+5.63
8940;ETF;03/08/2011 00:00;50;+49.213;+5.6255
8944;ETF;05/03/2012 00:00;50;+45.765;+3.038
8957;ETF;15/12/2011 00:00;80;+48.387;+7.5399
8959;ETF;08/09/2011 00:00;50;+45.77270;+4.83615
8964;ETF;05/12/2012 00:00;90;+46.071812;+6.475034
8972;ETF;19/05/2011 00:00;50;+46.404;+0.7122
8974;ETF;18/04/2011 00:00;70;+46.816;+0.34
8983;ETF;29/09/2011 00:00;50;+48.969329;+2.404780
8987;ETF;20/08/2012 00:00;80;+47.784;+1.0304
8988;ETF;25/10/2013 00:00;50;+48.826;+2.2592
8989;ETF;14/11/2011 00:00;50;+48.822;+2.2529
8990;ETF;27/01/2014 00:00;50;+43.30321;+5.36489
8991;ETF;27/02/2012 00:00;50;+45.725962;+4.865838
8992;ETF;27/02/2012 00:00;50;+45.722977;+4.876683
8994;ETF;03/05/2012 00:00;50;+43.759;+7.4662
8995;ETF;20/02/2012 00:00;70;+43.66;+7.1026
8997;ETF;08/03/2012 00:00;50;+43.783;+7.5157
8998;ETF;13/04/2012 00:00;50;+43.758122;+7.470991
8999;ETF;17/02/2012 00:00;50;+43.783;+7.5162
11000;ETF;13/02/2012 00:00;50;+43.655729;+7.161446
11002;ETF;13/02/2012 00:00;50;+43.707;+7.2793
11011;ETF;30/09/2013 00:00;70;+43.607;+3.9227
11012;ETF;30/09/2013 00:00;70;+43.60755;+3.92288
11023;ETF;13/02/2012 00:00;50;+48.093;-1.9957
11031;ETF;01/12/2011 00:00;80;+47.16631;-0.65357
11041;ETF;08/12/2011 00:00;70;+48.792;+2.1795
11043;ETF;08/10/2011 00:00;50;+48.766;+1.9059
11047;ETF;31/05/2013 00:00;90;+44.046;+1.9998
11070;ETF;26/01/2012 00:00;90;+49.037;+1.0958
11073;ETF;03/02/2012 00:00;90;+48.26078;+0.91608
11075;ETF;12/01/2012 00:00;90;+48.451;+1.2934
11076;ETF;12/10/2012 00:00;50;+48.149;+1.7091
11078;ETF;06/02/2012 00:00;90;+48.13697;+1.61709
11079;ETF;30/01/2012 00:00;80;+46.77;+1.6628
11086;ETF;06/04/2012 00:00;90;+46.816;+6.0539
11092;ETF;03/02/2012 00:00;80;+47.46997;+1.11729
11093;ETF;03/02/2012 00:00;90;+47.418;+1.2775
11094;ETF;10/01/2012 00:00;80;+47.755658;-3.239926
11104;ETF;21/09/2012 00:00;80;+48.7867;+7.55887
11111;ETF;09/09/2013 00:00;50;+45.58267;+6.73921
11112;ETF;31/05/2012 00:00;90;+46.347;+6.4332
11120;ETF;07/06/2012 00:00;50;+48.756;+0.0691
11122;ETF;29/06/2012 00:00;90;+48.632;+0.4816
11132;ETF;21/09/2012 00:00;80;+44.845;-0.7254
11133;ETF;30/04/2012 00:00;50;+44.878682;-0.165906
11151;ETF;14/02/2013 00:00;50;+48.3075;-0.6205
11160;ETF;14/05/2012 00:00;50;+45.684;+4.9507
11164;ETF;27/11/2012 00:00;80;+46.83729;-0.68316
11168;ETF;20/08/2012 00:00;50;+46.963;-0.2097
11172;ETF;24/04/2012 00:00;80;+43.636;+2.2242
11176;ETF;15/06/2012 00:00;80;+44.133;+1.1878
11177;ETF;24/10/2012 00:00;80;+44.033;+1.1635
11181;ETF;26/10/2012 00:00;80;+46.812;-1.8799
11184;ETF;06/12/2012 00:00;80;+46.592041;-1.758629
11185;ETF;28/09/2012 00:00;80;+46.94767;-2.02477
11191;ETF;01/07/2014 00:00;50;+48.89787;+2.2633
11193;ETF;12/10/2012 00:00;50;+48.8089;+2.19792
11195;ETF;21/05/2012 00:00;50;+48.416;+1.5321
11196;ETF;04/09/2012 00:00;50;+48.805;+2.1339
11197;ETF;04/09/2012 00:00;50;+48.805;+2.1339
11207;ETF;06/07/2012 00:00;50;+50.777;+3.101
11209;ETF;01/08/2012 00:00;50;+43.44979;-1.56904
11212;ETF;12/10/2012 00:00;80;+49.898;+2.9226
11214;ETF;05/07/2012 00:00;50;+43.100860;+5.823865
11227;ETF;01/08/2012 00:00;50;+48.73180;+3.61201
11228;ETF;01/08/2012 00:00;50;+48.73191;+3.61242
11229;ETF;07/10/2013 00:00;90;+48.844561;+2.81354
11242;ETF;09/08/2013 00:00;80;+48.43;-2.5088
11251;ETF;03/06/2013 00:00;50;+48.877;+2.1067
11255;ETF;03/02/2014 00:00;50;+49.1422;+0.41131
11261;ETF;27/01/2014 00:00;30;+48.840788;+2.390433
11265;ETF;27/01/2014 00:00;30;+48.84709;+2.36061
11270;ETF;15/10/2014 00:00;60;+42.749;+0.1912
11271;ETF;15/10/2014 00:00;60;+42.74837;+0.19117
11272;ETF;17/11/2014 00:00;80;+44.341;+4.793
11285;ETF;12/10/2015 00:00;70;+43.586;+3.9189
11294;ETF;07/09/2015 00:00;70;+45.901;+6.8611
11295;ETF;07/09/2015 00:00;70;+45.85587;+6.91082
11296;ETF;07/09/2015 00:00;70;+45.863;+6.9024
11297;ETF;07/09/2015 00:00;70;+45.889;+6.8748
11299;ETF;18/03/2016 00:00;70;+47.180606;-1.60916
11305;ETF;15/04/2016 00:00;50;+48.90546;+2.0739
11310;ETF;14/04/2017 00:00;50;+48.816346;+2.359291
50005;ETT;22/03/2021 00:00;70;+16.24172;-61.48463
50006;ETT;11/10/2021 13:44;50;+16.253985;-61.523193
50007;ETT;11/05/2021 14:00;90;+16.25361;-61.53500
50008;ETT;18/01/2021 10:35;50;+16.01857;-61.74695
50009;ETT;30/07/2021 14:10;50;+15.98802;-61.72533
50010;ETT;01/03/2021 13:50;50;+16.26160;-61.50051
50011;ETT;20/09/2021 16:00;50;+16.34226;-61.45525
50015;ETT;21/01/2021 13:15;50;+16.24913;-61.53970
50018;ETT;18/01/2021 10:31;50;+16.08011;-61.76329
50020;ETT;01/03/2021 00:00;80;+16.28609;-61.28784
50022;ETT;19/11/2020 00:00;80;+16.260363;-61.627314
50023;ETT;21/01/2021 11:00;50;+16.31154;-61.48647
50026;ETT;28/09/2020 00:00;80;+16.130857;-61.579819
50028;ETT;02/01/2020 00:00;70;+16.208144;-61.629509
50029;ETT;08/03/2021 09:45;70;+16.21689;-61.48288
50030;ETT;28/10/2019 00:00;90;+16.21940;-61.51600
50031;ETT;17/02/2020 00:00;80;+15.98781;-61.63508
50032;ETT;15/09/2020 00:00;80;+16.25552;-61.27959
50033;ETT;23/03/2020 00:00;80;+16.25516;-61.31477
50037;ETT;26/07/2021 16:20;70;+15.99034;-61.68565
50051;ETT;28/10/2019 00:00;50;+16.096314;-61.563125
50052;ETT;23/03/2020 00:00;90;+16.23313;-61.52380
50054;ETT;16/01/2020 00:00;110;+16.210323;-61.601964
50055;ETT;23/03/2020 00:00;110;+16.234572;-61.589829
50060;ETT;19/05/2021 00:00;90;+16.24448;-61.52398
50092;ETT;18/01/2021 10:34;70;+16.20756;-61.44550
50202;ETT;22/03/2023 00:00;70;+14.61428;-61.09727
50204;ETT;09/08/2023 15:20;70;+14.436376;-60.873285
50210;ETT;19/06/2023 15:15;50;+14.72756;-61.18011
50231;ETT;10/04/2024 16:00;50;+14.75821;-61.18557
50235;ETT;15/12/2020 13:00;90;+14.496824;-60.976771
50236;ETT;27/09/2022 00:00;70;+14.528122;-60.982370
50238;ETT;15/12/2020 13:00;90;+14.587240;-60.981538
50239;ETT;30/06/2021 16:15;70;+14.595210;-60.872771
50241;ETT;16/11/2022 00:00;60;+14.61154;-61.06998
50242;ETT;15/12/2020 13:00;70;+14.657620;-61.150300
50243;ETT;24/06/2021 00:00;80;+14.664147;-60.968178
50244;ETT;02/08/2023 16:40;70;+14.67681;-60.94526
50245;ETT;10/03/2021 14:00;80;+14.715262;-60.948545
50246;ETT;10/03/2021 14:00;70;+14.745410;-60.975426
50247;ETT;29/04/2021 00:00;80;+14.809403;-61.020923
50251;ETT;08/02/2023 11:40;70;+14.777350;-61.12338
50255;ETT;02/08/2023 16:55;70;+14.620252;-60.993065
50258;ETT;10/03/2021 14:00;80;+14.527844;-60.995136
50259;ETT;15/12/2020 13:00;90;+14.605264;-61.002938
50260;ETT;24/03/2021 00:00;90;+14.604801;-61.002991
50261;ETT;22/03/2021 13:30;70;+14.608690;-61.042510
50268;ETT;07/02/2023 11:57;50;+14.53837;-61.06327
50272;ETT;28/08/2023 12:00;90;+14.61842;-61.02745
50279;ETT;07/02/2023 12:00;50;+14.46475;-60.88451
50280;ETT;31/03/2021 15:25;50;+14.656741;-60.935182
50281;ETT;03/05/2021 15:30;90;+14.69580;-60.94150
50284;ETT;05/05/2021 15:30;50;+14.76661;-61.12295
50285;ETT;10/02/2023 15:15;50;+14.777350;-60.991140
50294;ETT;03/07/2023 11:30;50;+14.636444;-61.009151
50296;ETT;07/02/2023 11:55;50;+14.86584;-61.11180
50299;ETT;17/05/2024 10:00;70;+14.468498;-60.928397
50307;ETT;15/12/2020 13:00;70;+14.59663;-60.99623
50308;ETT;11/03/2021 16:40;90;+14.633145;-60.977647
50309;ETT;15/12/2020 13:00;90;+14.59217;-60.98353
50310;ETT;11/03/2021 16:40;70;+14.60800;-61.04221
50311;ETT;11/03/2021 16:40;90;+14.636290;-60.977470
50312;ETT;20/10/2023 10:40;80;+14.753024;-60.978684
50313;ETT;06/05/2024 09:40;90;+14.617996;-61.034997
50316;ETT;12/07/2023 00:00;60;+14.611459;-61.065368
50318;ETT;19/04/2024 15:45;70;+14.74962;-61.169185
50319;ETT;10/04/2024 16:00;50;+14.781488;-61.207859
50401;ETT;04/05/2021 11:00;70;-20.886717;+55.488914
50403;ETT;30/12/2020 00:00;90;-21.302367;+55.501305
50404;ETT;28/12/2020 00:00;70;-20.882277;+55.463564
50405;ETT;12/04/2021 11:40;70;-20.88635;+55.48366
50406;ETT;09/04/2021 00:00;90;-21.03179;+55.25272
50408;ETT;16/12/2020 00:00;80;-21.23431;+55.30029
50409;ETT;14/04/2021 00:00;110;-21.33213;+55.46488
50414;ETT;31/05/2022 14:35;50;-21.369328;+55.576697
50418;ETT;02/06/2022 14:44;50;-21.370958;+55.719294
50419;ETT;29/12/2020 16:00;110;-20.95690;+55.65730
50420;ETT;16/12/2020 00:00;110;-21.30191;+55.42568
50421;ETT;23/12/2020 00:00;110;-21.236908;+55.313936
50422;ETT;17/12/2020 00:00;110;-21.31480;+55.44010
50424;ETT;30/01/2025 00:00;50;-20.999026;+55.684388
50425;ETT;02/08/2024 00:00;70;-21.119716;+55.643875
50438;ETT;01/06/2022 12:30;50;-21.001212;+55.591985
50439;ETT;01/06/2022 12:30;50;-20.984374;+55.626857
50447;ETT;02/06/2022 14:47;90;-20.886149;+55.49496
50448;ETT;23/10/2025 00:00;70;-20.880100;+55.460687
50449;ETT;13/06/2024 00:00;90;-20.889157;+55.500799
50461;ETT;31/05/2022 14:35;110;-20.981281;+55.293930
50475;ETT;02/06/2022 14:49;110;-21.294817;+55.509820
50479;ETT;21/12/2020 00:00;110;-20.90268;+55.54945
50483;ETT;07/06/2024 00:00;50;-21.13045;+55.8006
51001;ETT;26/08/2019 00:00;90;+49.363062;+6.123833
51002;ETT;22/07/2019 00:00;80;+49.38231;+4.57778
51003;ETT;11/03/2020 00:00;80;+49.600522;+4.232138
51004;ETT;27/01/2020 00:00;80;+49.39828;+4.71808
51005;ETT;10/07/2020 00:00;80;+49.89061;+4.63049
51006;ETT;10/07/2020 00:00;80;+49.22405;+0.94730
51007;ETT;29/07/2019 00:00;80;+48.967693;+0.933579
51008;ETT;30/01/2020 14:23;70;+49.104320;+0.929737
51009;ETT;30/07/2019 00:00;80;+48.825966;+1.011425
51010;ETT;25/09/2019 00:00;90;+46.576805;+2.012493
51011;ETT;11/07/2019 00:00;90;+47.481523;+0.765248
51012;ETT;19/07/2019 00:00;70;+47.369111;+0.746502
51013;ETT;07/08/2019 00:00;70;+47.282976;-2.311952
51014;ETT;19/07/2019 00:00;70;+47.203363;-1.622706
51015;ETT;19/06/2020 00:00;80;+47.638267;-1.985132
51016;ETT;31/01/2020 00:00;90;+48.163266;+2.127950
51017;ETT;16/07/2019 00:00;90;+47.897559;+2.279703
51018;ETT;16/07/2020 00:00;90;+48.022269;+1.966540
51019;ETT;26/07/2019 00:00;90;+48.01632;+2.110277
51020;ETT;16/07/2019 00:00;90;+47.940248;+2.356094
51021;ETT;24/12/2020 00:00;80;+49.084022;+2.529935
51022;ETT;12/08/2019 00:00;70;+48.146022;-0.293951
51023;ETT;16/09/2019 00:00;80;+47.721241;+6.305224
51024;ETT;16/09/2019 00:00;80;+47.795687;+6.402158
51025;ETT;16/09/2019 00:00;80;+47.624550;+6.205723
51026;ETT;09/01/2020 00:00;90;+47.316491;+5.741033
51027;ETT;11/07/2019 00:00;80;+48.722639;+2.698663
51028;ETT;07/08/2019 00:00;90;+48.456025;+2.604879
51029;ETT;09/10/2019 00:00;70;+48.692508;+3.187243
51030;ETT;29/07/2019 00:00;70;+48.770279;+1.985089
51032;ETT;29/07/2019 00:00;50;+48.945376;+2.061219
51033;ETT;10/09/2019 00:00;80;+49.970045;+2.405889
51034;ETT;26/08/2019 00:00;80;+49.971500;+2.544932
51035;ETT;29/07/2019 00:00;80;+46.754039;-1.097273
51036;ETT;11/07/2019 00:00;80;+46.670675;-1.459030
51037;ETT;11/07/2019 00:00;80;+46.799091;-1.447190
51038;ETT;14/04/2022 00:00;70;+48.978593;+1.720196
51039;ETT;06/03/2020 00:00;50;+47.981945;+2.752887
51040;ETT;11/07/2019 00:00;80;+47.561972;+1.305444
51041;ETT;04/06/2020 00:00;80;+49.549722;+3.620533
51042;ETT;23/09/2019 00:00;80;+49.085543;+0.574047
51043;ETT;14/08/2019 00:00;80;+49.011440;+1.328722
51044;ETT;24/09/2019 00:00;70;+46.996099;+2.508743
51045;ETT;02/09/2019 00:00;90;+46.736161;+2.362512
51046;ETT;12/05/2021 00:00;90;+47.963419;+5.642628
51047;ETT;27/11/2019 00:00;90;+48.037310;+5.402872
51048;ETT;14/11/2019 00:00;80;+47.857508;+5.369330
51049;ETT;10/03/2020 00:00;70;+48.646529;+4.871766
51050;ETT;20/12/2019 00:00;70;+49.036297;+3.252408
51051;ETT;08/06/2021 09:20;80;+49.987196;+3.917941
51052;ETT;09/09/2019 00:00;80;+47.837727;-3.340261
51053;ETT;21/10/2019 00:00;70;+48.616234;-2.015265
51055;ETT;05/11/2019 00:00;70;+49.281269;+1.850355
51056;ETT;21/10/2019 00:00;50;+49.360707;+1.768839
51057;ETT;30/01/2020 00:00;90;+47.871380;+2.737628
51058;ETT;12/03/2020 00:00;90;+47.641195;+2.580796
51059;ETT;12/02/2020 00:00;90;+47.794923;+2.437363
51060;ETT;12/08/2019 00:00;80;+47.540291;+1.281467
51061;ETT;14/02/2020 00:00;80;+47.649487;+1.444083
51062;ETT;20/05/2020 00:00;80;+48.885761;+0.930593
51063;ETT;29/07/2019 00:00;80;+47.294033;+2.212425
51064;ETT;07/08/2019 00:00;80;+47.079121;+2.298532
51065;ETT;07/10/2019 00:00;70;+50.069210;+2.323364
51066;ETT;26/08/2019 00:00;80;+49.987071;+2.113931
51067;ETT;03/12/2019 00:00;80;+49.599559;+2.970228
51068;ETT;12/12/2019 00:00;80;+49.141868;+2.539706
51069;ETT;05/12/2019 00:00;90;+48.107847;+5.077994
51071;ETT;10/07/2020 12:00;70;+49.839249;+3.474709
51072;ETT;13/09/2019 00:00;90;+47.556177;-2.395726
